zip,Rate,Amount
43081,0.879717,90336.0
45365,1.080518,66044.0
45701,0.990072,49604.0
43616,0.839655,82105.0
43215,1.069016,74469.0
44106,0.9002,42869.0
44870,0.828128,58797.0
44307,0.940452,28802.0
43402,0.927683,56245.0
45885,1.002485,75054.0
43213,1.062027,53908.0
44691,1.074103,71319.0
43701,1.012646,54900.0
45220,1.017085,51404.0
43050,1.366964,65044.0
44129,0.759993,67619.0
45056,0.94062,53413.0
43614,1.31555,57253.0
45409,0.671958,84000.0
45631,0.894871,54772.0
45014,0.85766,69624.0
45828,0.910249,77857.0
44109,1.373071,43130.0
44857,0.899519,62227.0
45801,0.894088,47442.0
43606,1.27495,60308.0
44708,1.091221,60159.0
45891,0.927876,62944.0
43130,1.610371,68242.0
44024,0.882863,104808.0
45005,0.94916,74239.0
44111,0.786054,54790.0
44266,0.83912,61211.0
45429,0.858422,77291.0
43935,0.972102,50109.0
44119,0.963977,48268.0
44710,1.341981,50453.0
43210,0.977049,30197.0
45504,0.716126,67334.0
44113,0.982109,70140.0
44883,0.911646,62497.0
44256,1.02418,100345.0
43040,0.945731,96320.0
45840,1.019049,64076.0
43920,0.88367,50820.0
44077,0.983615,80692.0
44811,1.007142,64453.0
43812,1.010997,51930.0
43608,0.925426,28535.0
44903,0.997716,65421.0
43506,1.060214,60705.0
44145,0.917515,110101.0
44004,1.274407,49507.0
44601,1.003358,61887.0
45013,1.006554,72932.0
45405,0.980539,41901.0
45220,0.933218,51404.0
44106,0.817683,42869.0
44125,0.812886,55524.0
44122,0.846854,97469.0
44035,0.866948,54362.0
45750,0.919854,56883.0
44654,0.978336,75195.0
44223,0.999467,89046.0
43228,0.866148,60895.0
44130,1.42491,68099.0
43420,0.944238,62802.0
45601,1.335405,57430.0
44484,0.953549,65435.0
45219,0.873011,35936.0
43113,0.888421,63715.0
44053,0.969272,65332.0
45373,0.859699,78278.0
45177,0.931309,70483.0
45242,0.695691,120869.0
44460,1.067131,59882.0
43140,0.951751,82598.0
43311,1.111575,64217.0
43725,1.125581,51612.0
43015,0.928734,99622.0
43952,1.08245,46591.0
43055,1.227146,61807.0
44124,0.668576,78895.0
45211,0.785433,54582.0
45103,0.899092,81837.0
45342,1.001656,83936.0
43616,1.114615,82105.0
45804,0.975503,42594.0
43054,0.829628,139679.0
43512,0.984527,72082.0
44512,0.70577,62311.0
43016,0.870978,110518.0
44310,0.781412,38912.0
44512,0.913451,62311.0
45069,0.869,115539.0
45502,0.947092,87378.0
44122,0.73998,97469.0
45431,1.13091,80058.0
45662,1.085173,37345.0
44011,0.929494,126618.0
44906,0.951028,51358.0
44122,0.977186,97469.0
45373,0.950362,78278.0
74104,0.882301,51886.0
73801,1.158804,65454.0
74601,1.052591,48810.0
73072,0.892792,76933.0
73120,0.752356,62942.0
74361,0.991156,57639.0
73701,0.869173,51497.0
74006,1.021874,74139.0
73644,0.908311,51774.0
74820,0.823003,62359.0
73521,1.196997,59857.0
73533,0.866434,59341.0
74401,1.277355,39767.0
73701,0.982886,51497.0
73112,0.818863,57833.0
74501,0.94903,55430.0
74017,0.943697,65519.0
73401,0.880587,60288.0
73018,0.921986,58340.0
73505,1.572108,57496.0
74127,0.820703,47287.0
74136,0.932632,51314.0
73104,1.326975,69886.0
73110,0.92801,50436.0
73505,0.897105,57496.0
73109,0.92945,40944.0
74344,0.917202,56644.0
74104,1.185062,51886.0
74401,1.387805,39767.0
74801,0.843141,53265.0
73104,1.576836,69886.0
74467,0.953031,58398.0
74464,0.963057,51362.0
74960,0.978295,48174.0
74820,0.935538,62359.0
74437,0.992205,45283.0
73120,0.942574,62942.0
73129,0.958045,43941.0
74133,0.945336,73983.0
73159,0.914905,56369.0
73134,0.713546,55827.0
74137,0.754045,103963.0
73099,1.096555,86198.0
73139,0.969225,47424.0
73120,0.754714,62942.0
74132,0.834225,75199.0
74133,0.915589,73983.0
73114,0.966244,52592.0
73114,0.992047,52592.0
73034,0.983559,113296.0
74055,1.159116,86897.0
74055,1.064285,86897.0
73135,1.028618,67464.0
74012,0.877831,80079.0
73034,0.874388,113296.0
73075,0.984722,52112.0
97058,0.957907,62257.0
97527,0.781956,66396.0
97225,0.952118,111341.0
97520,0.923064,71485.0
97227,1.002499,79161.0
97239,1.176125,108795.0
97210,1.085203,87942.0
97504,1.05235,81233.0
97477,0.854868,63574.0
97123,0.966615,105999.0
97321,1.0373,95687.0
97030,1.384674,61793.0
97471,0.924287,70765.0
97381,0.971176,84077.0
97132,0.925094,95150.0
97045,0.94187,100388.0
97239,1.366445,108795.0
97701,1.024795,77969.0
97601,1.489213,53333.0
97301,1.271944,57497.0
97914,0.932747,48442.0
97383,1.00883,75094.0
97216,0.852725,71951.0
97213,0.798877,95801.0
97128,0.919486,72055.0
97504,0.763534,81233.0
97222,0.911368,77441.0
97062,1.083942,106987.0
97420,1.131902,61624.0
97015,1.117553,82865.0
97477,0.726579,63574.0
97124,0.936629,107063.0
18510,0.944263,52500.0
15132,0.957253,32170.0
17815,0.945633,66145.0
17011,1.048833,88889.0
19446,0.807989,103875.0
17837,1.569949,80488.0
16105,0.959279,67256.0
19118,1.050727,105667.0
19140,0.914396,33149.0
15219,0.952676,32403.0
17901,0.863043,61632.0
15065,0.912534,66838.0
18951,0.876218,95084.0
15009,0.760084,83629.0
15143,0.907207,125339.0
15501,0.967201,55797.0
15401,0.827971,52051.0
15301,0.84863,69275.0
19611,1.191706,56379.0
17701,1.424302,52770.0
17403,0.894362,72233.0
17044,1.022149,58253.0
18015,0.581245,58470.0
15212,1.155433,61712.0
16652,0.946405,67386.0
18960,0.779261,103594.0
17015,1.075492,87634.0
16673,0.906933,69119.0
17325,1.007591,79351.0
17042,0.771973,76399.0
17104,1.089368,42113.0
17543,0.986054,94609.0
17042,0.812558,76399.0
19007,0.910516,66811.0
16601,1.11515,55504.0
18840,0.957638,59836.0
15801,1.265157,66380.0
15224,1.163824,65974.0
16346,0.897005,68804.0
16214,0.961509,53430.0
19605,1.076843,85775.0
19046,0.87723,112959.0
19104,0.708567,39526.0
17602,0.768462,71752.0
17408,1.226248,87044.0
15215,0.775075,89625.0
16735,0.975127,58496.0
15237,0.681151,108538.0
15905,0.95053,70620.0
19104,0.75359,39526.0
15963,0.971609,59256.0
16335,1.11427,58531.0
15213,1.213113,31330.0
19114,0.96761,76076.0
19401,0.907946,68646.0
15537,0.965892,58300.0
19464,1.366842,76338.0
18431,1.359569,55323.0
19460,1.130164,120472.0
18103,1.150162,72545.0
17268,1.081543,69715.0
19010,0.815917,143986.0
19141,0.836309,42461.0
15601,1.318283,75369.0
16365,0.996842,57694.0
15063,1.277879,65274.0
17201,0.843405,59645.0
19301,0.859491,157500.0
19023,1.05702,48962.0
15317,0.939838,107962.0
18042,0.945826,75806.0
16201,1.014856,70949.0
15213,1.187765,31330.0
16001,1.198753,61325.0
15701,0.990315,56538.0
19107,1.032662,70382.0
16125,0.929991,56851.0
19380,0.685476,122876.0
19013,1.657094,39416.0
18218,0.900062,60982.0
18201,0.824766,43983.0
19096,1.014668,186648.0
16509,1.206372,68880.0
15767,0.968832,49907.0
18301,0.883406,90488.0
18901,0.725389,115425.0
19152,0.887828,57966.0
16146,1.030474,44736.0
15650,0.960102,63314.0
19063,0.862545,121899.0
19104,0.932352,39526.0
17522,0.788526,71865.0
19107,0.907034,70382.0
15243,0.70939,111426.0
19001,0.809651,105271.0
17331,1.033916,76661.0
17033,1.134087,75093.0
19047,1.067227,110395.0
15025,1.344766,82917.0
16127,0.945773,69842.0
15146,0.848724,78295.0
16803,0.863523,71993.0
19128,0.88198,89639.0
16154,0.969526,70441.0
19610,0.925427,91034.0
19020,0.883302,80158.0
15301,0.949427,69275.0
19468,0.883724,106261.0
17402,0.856951,77134.0
18045,0.819973,109068.0
17403,0.966772,72233.0
15146,0.83467,78295.0
19403,0.687232,101996.0
18360,0.900981,69413.0
17961,0.91107,96354.0
15090,0.948989,155879.0
18235,0.884275,72626.0
17025,0.936569,89750.0
17756,0.980957,78906.0
18519,0.920881,58061.0
17601,0.958383,96433.0
921,1.837709,21797.0
2908,0.868144,74341.0
2904,1.008311,64637.0
2840,0.999443,83515.0
2879,1.106282,115848.0
2886,1.195076,91037.0
2905,0.986854,57126.0
2895,0.886484,58579.0
2906,0.637063,102796.0
2891,0.972251,90435.0
2908,1.000144,74341.0
29732,1.189217,79936.0
29536,0.962122,43637.0
29303,0.939455,45713.0
29672,0.833859,87521.0
29550,1.005758,54191.0
29671,0.985514,65429.0
29640,1.00284,60596.0
29203,1.182006,42371.0
29706,1.111592,50141.0
29440,1.022631,54926.0
29601,0.950203,73321.0
29204,1.199312,49745.0
29621,0.795853,71446.0
29488,0.88766,47083.0
29306,0.86114,38858.0
29720,0.955584,59039.0
29681,1.030749,107694.0
29325,0.92383,54209.0
29340,1.129741,42359.0
29020,1.269472,59389.0
29526,1.258478,66490.0
29506,0.989813,38441.0
29108,0.883678,52529.0
29574,1.088939,32699.0
29414,0.937423,91976.0
29902,1.001142,72564.0
29150,0.843419,48845.0
29646,1.148848,41669.0
29944,0.979717,51573.0
29169,1.028383,53673.0
29605,1.052261,63717.0
29406,0.910565,50640.0
29926,0.891795,101573.0
29801,1.319827,55032.0
29572,0.729556,75388.0
29401,0.705221,90074.0
29464,0.891718,107215.0
29505,0.949678,64194.0
29576,0.873924,70343.0
29927,0.90937,70718.0
29615,1.000315,74200.0
29651,0.830718,80748.0
29466,0.852163,130546.0
29569,0.940215,50659.0
29212,0.811386,74652.0
29520,0.937464,41786.0
29102,0.943468,45000.0
29486,0.924727,87386.0
29209,0.816256,58854.0
29401,1.041417,90074.0
57201,1.269972,64809.0
57006,0.976873,64818.0
57078,0.851961,72395.0
57401,1.009818,68183.0
57501,1.027454,79224.0
57783,0.917569,64970.0
57701,0.963957,52733.0
57049,0.887184,93239.0
57105,0.847806,74066.0
57703,0.77363,84495.0
57701,0.989237,52733.0
57108,0.835373,96184.0
38301,0.994653,40062.0
37066,1.526504,78049.0
37207,1.017098,60102.0
37355,0.954145,62943.0
38555,0.86379,55286.0
37804,1.015548,75794.0
37620,0.88513,54908.0
37920,1.264825,61348.0
38344,0.947366,51881.0
37643,0.882288,50455.0
38478,0.957539,58658.0
37067,0.994799,110202.0
37814,0.964071,51083.0
37748,0.901436,58649.0
37766,0.952832,46692.0
37830,0.900288,70795.0
37040,0.973908,65331.0
37055,0.968599,69283.0
38120,1.989882,119309.0
38104,0.930599,56452.0
37745,0.968144,54946.0
37129,0.996885,89772.0
37760,1.188709,61626.0
37879,0.94921,42848.0
37398,1.539916,63542.0
38501,1.036902,50923.0
38358,0.9467,65537.0
38237,0.99103,49301.0
37604,0.977192,49351.0
37172,0.972145,71103.0
38024,1.141656,54303.0
38401,0.914391,69467.0
37862,0.893766,58110.0
37205,0.87997,133068.0
37874,1.106048,52912.0
37404,0.681201,53585.0
37334,0.980209,62262.0
37403,1.043701,65750.0
38372,0.977407,51250.0
37772,0.894407,95164.0
37208,0.972757,62682.0
37849,0.724908,83400.0
37916,0.760731,17982.0
38261,0.910913,52884.0
38242,0.870967,44833.0
37160,0.952406,58899.0
38104,1.207528,56452.0
37388,1.012544,59892.0
37076,1.069884,74555.0
37110,0.942125,53135.0
38103,1.146882,75763.0
37821,1.24969,45350.0
37404,0.838249,53585.0
37203,0.748732,69671.0
37923,0.839411,70046.0
38464,0.919546,48239.0
37660,0.951978,46913.0
37129,0.960759,89772.0
38119,1.283592,86325.0
37604,0.789422,49351.0
37311,0.848169,46827.0
38570,0.943517,37652.0
37212,1.138197,86461.0
38583,0.987835,58285.0
37087,1.042421,80978.0
37075,0.746867,97597.0
37211,0.866852,69936.0
37203,0.765141,69671.0
37167,0.753769,79720.0
38133,0.909643,82485.0
79902,0.910962,45333.0
78028,1.501333,65486.0
76301,1.084725,41828.0
77802,0.91367,68132.0
75235,1.361724,60817.0
75246,1.531934,49665.0
77901,0.814751,57728.0
79905,1.193585,25496.0
78520,0.883761,47331.0
75601,0.78266,63279.0
78550,0.861077,51524.0
77702,0.902542,67344.0
77002,0.982079,85436.0
76104,1.178313,56848.0
79410,0.782826,48350.0
76712,1.097325,96267.0
78404,1.162858,60264.0
75203,1.114725,46358.0
79556,0.987507,48582.0
78705,0.784099,30336.0
78205,0.98955,34631.0
76012,1.083634,84468.0
77030,1.11922,79415.0
77566,1.007566,91406.0
75061,0.840257,61260.0
75455,0.920039,57585.0
78102,0.964813,59591.0
75701,0.982683,62091.0
76180,1.085731,78688.0
76240,1.325666,67056.0
78852,0.890817,52295.0
77504,0.873336,52784.0
76712,0.792345,96267.0
75701,0.694803,62091.0
78155,1.135225,71367.0
79902,0.694002,45333.0
78114,0.96815,84260.0
78539,1.151369,64864.0
78701,0.816444,154867.0
78596,0.974134,53797.0
79761,1.229517,69279.0
79701,1.221591,57679.0
76104,1.16644,56848.0
76104,1.064551,56848.0
77901,0.865357,57728.0
76031,0.923173,70672.0
76542,0.855454,72891.0
78840,0.939183,59608.0
79412,0.951909,47306.0
78363,1.037406,56867.0
78026,0.965034,77257.0
78572,0.888826,54029.0
77008,1.181972,142414.0
77030,1.044009,79415.0
75766,0.953075,51648.0
75460,1.083518,44241.0
75501,0.908115,46782.0
76086,0.85586,61415.0
79106,0.882033,54407.0
75901,0.868941,59083.0
78229,0.944869,46718.0
77304,1.147974,78574.0
79601,0.975073,54515.0
79106,1.490706,54407.0
78629,0.965886,65638.0
75482,1.08716,64049.0
78229,1.491117,46718.0
76458,1.038349,62969.0
77418,0.994023,80000.0
78666,0.883099,55478.0
77054,1.039432,59087.0
75142,0.975762,78301.0
75020,1.030224,66308.0
77469,1.03606,101546.0
77701,0.985089,48711.0
77340,0.942255,46878.0
76401,1.075636,60864.0
75401,1.016418,57335.0
77030,0.915788,79415.0
79201,0.97846,60125.0
78934,0.973872,66177.0
75165,0.914179,84780.0
75234,0.87907,86585.0
78229,0.900444,46718.0
75751,0.916607,71524.0
77351,0.966432,62710.0
76667,0.967622,50396.0
75069,0.780342,82804.0
76448,0.979,56957.0
76020,0.954685,91000.0
75204,0.910106,93007.0
77521,0.825366,76012.0
78705,1.123125,30336.0
75110,1.024501,53053.0
76043,0.993802,75827.0
75231,0.988352,54884.0
77414,0.917566,57545.0
75092,0.916679,67160.0
75652,0.969165,67031.0
75904,1.281831,59325.0
75961,1.116917,40130.0
77640,1.150177,50832.0
75082,0.962089,107720.0
79072,0.954605,50766.0
76051,0.9004,111193.0
76067,1.063615,59670.0
76903,0.853744,49045.0
76384,0.95795,51582.0
76801,1.002444,51712.0
76048,1.115264,66856.0
77954,0.965224,64654.0
78624,0.849045,67987.0
79106,1.156574,54407.0
77024,1.04022,142039.0
77598,1.058369,59758.0
76210,0.911233,108438.0
77090,1.096428,48196.0
76022,0.881124,72197.0
78041,0.897354,61007.0
77082,0.895409,60510.0
75230,0.874146,109864.0
75075,1.108656,91517.0
79720,0.968134,71194.0
75965,0.913264,52640.0
77004,0.982089,65901.0
79761,1.015795,69279.0
78526,1.003689,68143.0
79902,1.07654,45333.0
75057,0.842819,76128.0
75216,0.891752,37613.0
77375,0.798685,95813.0
76104,0.907483,56848.0
77054,0.941312,59087.0
76015,0.983309,70912.0
76115,1.056713,51823.0
75218,1.092617,109677.0
77338,1.049563,68808.0
79415,1.08395,37101.0
75149,1.113266,70629.0
77437,0.955081,72490.0
75605,0.95688,75665.0
77058,0.794596,66471.0
78503,1.255895,48765.0
78704,0.872078,97160.0
78681,0.965172,136215.0
75237,1.063195,43149.0
75010,1.026471,105386.0
75088,0.999054,105064.0
76201,0.764526,37863.0
75801,1.075864,53485.0
77030,0.796333,79415.0
75093,1.139426,121226.0
77090,0.945152,48196.0
76132,0.866618,67017.0
78414,0.873293,96788.0
75503,0.899855,67733.0
77030,0.701225,79415.0
78731,0.910137,102886.0
78758,0.711151,69019.0
77479,0.626433,162381.0
75039,0.913719,102366.0
76310,0.870544,83610.0
78332,0.927115,47199.0
77504,0.995031,52784.0
75119,0.981327,76983.0
77802,0.94111,68132.0
75013,0.833311,151618.0
77070,0.752118,72440.0
77494,0.849568,146105.0
77479,0.976253,162381.0
75226,1.032768,69589.0
75034,1.101599,107945.0
78550,0.847926,51524.0
78258,0.790228,116133.0
77479,1.054873,162381.0
77384,0.830639,103745.0
75701,0.774609,62091.0
78737,0.987235,164066.0
78759,0.847096,102799.0
78539,0.969289,64864.0
76504,1.014971,50420.0
76017,1.314525,88442.0
75063,0.99152,117583.0
79124,0.869826,110144.0
79416,1.151246,65200.0
76110,0.937738,68435.0
76262,0.925096,143093.0
75035,0.853982,161030.0
75231,0.931652,54884.0
75093,0.954883,121226.0
75093,0.955035,121226.0
76208,0.791875,90833.0
78229,1.224648,46718.0
84604,0.671708,74522.0
84102,0.977597,50040.0
84403,0.741919,84589.0
84405,0.856699,84488.0
84721,0.935507,73342.0
84107,0.902909,73469.0
84501,1.066492,53256.0
84651,0.863278,94152.0
84074,0.942699,102313.0
84341,0.928165,64045.0
84302,0.962355,75247.0
84066,0.977938,75383.0
84790,0.851842,85720.0
84003,0.982683,120262.0
84701,0.958451,77532.0
84078,0.977515,71230.0
84041,1.270189,87608.0
84010,0.84439,102038.0
84094,0.937629,102881.0
84124,1.080953,117500.0
84088,0.820077,100532.0
84057,0.877569,80184.0
84341,0.96125,64045.0
84060,0.94227,132412.0
84065,0.960125,122809.0
84020,1.018585,130680.0
84041,0.953062,87608.0
84660,0.999286,98398.0
5641,1.572633,70019.0
5401,1.426006,60532.0
5701,1.313408,58744.0
5301,0.945332,54599.0
5201,0.857918,60428.0
5478,1.159849,70752.0
22801,0.897669,70779.0
22601,0.939136,66542.0
23507,1.208428,107650.0
24592,1.106359,48655.0
23707,0.821423,51070.0
22939,1.053427,81765.0
22701,0.948914,93910.0
23860,0.986183,55104.0
24501,1.494758,45305.0
22401,1.410876,85432.0
20186,1.081688,100813.0
24014,1.043914,65089.0
22630,1.061257,84513.0
23417,0.925513,71207.0
24354,0.955002,42076.0
22304,0.852229,97629.0
23602,0.830593,72487.0
24073,1.253071,75103.0
20176,0.823364,166870.0
23434,0.947624,75798.0
20110,0.78296,120397.0
23502,0.923526,66467.0
24153,0.771464,72691.0
22205,0.998382,192951.0
23601,0.848405,71345.0
24211,1.085777,84559.0
23454,0.923876,97835.0
23226,1.107552,126554.0
24641,1.044845,37044.0
22042,0.933906,135578.0
23185,0.835555,103507.0
23805,1.127568,65811.0
23116,0.893793,139029.0
24541,0.943537,49292.0
22911,0.910228,121556.0
22560,1.023824,65357.0
24523,0.929634,70074.0
24151,0.944601,65267.0
23901,1.174119,51992.0
23851,0.925112,73333.0
23666,0.897305,70798.0
23970,0.948877,57225.0
22033,0.774808,134532.0
20190,0.641743,126928.0
24060,0.816253,63496.0
24382,1.069289,52234.0
23225,1.010175,60865.0
22191,1.003586,107993.0
24219,0.954317,52303.0
24333,0.988892,47539.0
24301,0.944815,58790.0
23229,0.65527,102415.0
23456,0.896878,128403.0
24153,0.999054,72691.0
23320,1.145301,81736.0
22306,0.985226,95026.0
24614,0.979747,40000.0
23061,0.943974,91547.0
23114,0.893557,108770.0
22554,0.921102,148268.0
22408,0.912192,114598.0
23185,0.974972,103507.0
20169,0.847192,198317.0
20166,0.87763,135246.0
99362,0.830465,70660.0
98274,1.035238,93762.0
98101,0.776046,128143.0
98221,1.016632,92925.0
98166,0.909532,112191.0
98201,1.042654,73822.0
98001,1.064294,107218.0
98531,0.944558,61963.0
98499,0.919849,65000.0
98506,1.210668,93968.0
98122,1.18211,106479.0
98026,1.013271,124462.0
98122,0.928166,106479.0
98225,0.694391,62220.0
98520,0.852879,59744.0
98837,1.137313,70732.0
98902,0.938742,60050.0
98310,0.823234,73292.0
98632,1.128446,64705.0
98664,0.811475,81697.0
98004,1.164831,176367.0
98112,0.997456,162073.0
99338,1.11869,116002.0
99352,1.025514,96875.0
98223,0.953557,96478.0
98104,1.035315,61866.0
98362,0.887689,67778.0
99208,0.902675,81084.0
98372,1.31019,100316.0
98272,0.969754,115894.0
98055,1.636103,100207.0
98405,0.897714,80024.0
99216,1.251184,69958.0
98034,0.883612,128974.0
98405,1.047895,80024.0
98502,0.973693,87154.0
98003,1.027333,70800.0
98686,1.09219,101866.0
98332,0.858334,122827.0
98029,0.867172,164058.0
98042,0.957137,125554.0
98108,1.324362,90806.0
24970,0.956733,46688.0
26330,0.93229,86843.0
25702,1.470472,39225.0
25401,1.084472,49157.0
25550,1.277408,49940.0
26038,1.101488,88409.0
25301,1.608082,21063.0
26062,0.994182,59027.0
26505,1.065697,42275.0
25801,0.940083,49370.0
26241,1.078619,53102.0
26452,1.257063,48019.0
26301,0.89443,49773.0
24740,1.263368,46272.0
25601,0.899071,47010.0
25704,0.878973,51646.0
26003,1.006116,58625.0
25701,1.015155,51671.0
26101,1.108759,45556.0
25405,0.870847,90962.0
25801,1.065144,49370.0
25801,1.149015,49370.0
24801,0.980816,29492.0
25301,0.970309,21063.0
54481,1.283002,57234.0
54601,0.798651,60078.0
53188,0.922533,88656.0
54915,1.003134,83814.0
54868,0.955932,64567.0
54501,1.103321,68602.0
53143,1.165369,67105.0
53566,0.835675,71801.0
54401,0.786334,69542.0
54494,0.910209,71087.0
54241,0.932084,63415.0
53083,0.843008,77739.0
54449,1.359278,66611.0
53027,0.949505,85708.0
53901,0.962629,72244.0
53081,0.94056,62401.0
54956,1.029041,81386.0
54301,1.169834,76768.0
53705,0.977121,82315.0
53211,0.902023,76206.0
53913,0.974694,73856.0
53105,0.857368,88798.0
53066,0.799592,111348.0
53095,0.922015,82219.0
54703,0.712147,68801.0
53538,1.130825,80784.0
54301,1.353167,76768.0
53916,0.961218,72704.0
53215,1.045047,49207.0
53715,0.881635,37598.0
54601,1.10074,60078.0
54935,1.013413,63060.0
53715,1.092247,37598.0
54568,0.96408,71944.0
53578,0.961825,100194.0
53405,0.96174,68339.0
54303,1.130411,58110.0
53511,1.346691,65305.0
53121,0.881266,83635.0
53051,0.785724,98423.0
53948,0.927551,58534.0
54143,0.910788,68183.0
53098,1.022876,73147.0
53210,0.859122,45268.0
53215,1.258751,49207.0
53227,0.899364,71594.0
54911,1.492649,66747.0
53226,0.772189,86361.0
53142,1.219717,86891.0
54313,1.004069,108410.0
53212,0.880937,42679.0
54720,0.931262,81101.0
54904,0.916644,95813.0
54476,0.94273,76132.0
53132,0.909236,110656.0
53066,0.806551,111348.0
53024,0.976471,91675.0
53546,1.056412,73430.0
54701,1.086794,71406.0
54548,0.867571,69784.0
82716,1.038475,77169.0
82801,1.266903,70315.0
82501,0.912248,62456.0
82901,1.077027,74107.0
82601,1.073487,68526.0
82001,0.906398,74149.0
83001,1.316892,114402.0
82072,0.911972,52717.0
82930,0.98134,79292.0
82609,0.955837,70902.0
82001,0.968553,74149.0
77339,0.96687,84015.0
78746,0.887566,183028.0
77598,0.902129,59758.0
76063,0.969972,113177.0
75093,0.672229,121226.0
77505,0.939497,94643.0
78664,1.185678,85919.0
78664,0.756852,85919.0
78613,0.820374,120829.0
75032,0.991993,128465.0
79938,0.885862,75801.0
75231,0.822852,54884.0
77478,0.965932,116205.0
78240,0.933539,62203.0
78258,0.729664,116133.0
78640,0.830197,88533.0
77384,0.86532,103745.0
75182,0.865226,157500.0
76015,0.832822,70912.0
75028,0.903159,147040.0
75070,0.951023,106549.0
76012,1.179926,84468.0
75001,1.084405,82577.0
77070,0.980691,72440.0
75090,0.935971,58586.0
77094,0.800588,160350.0
76548,0.981201,80847.0
75071,0.892081,132839.0
76244,0.873857,119542.0
77845,0.932321,90434.0
75146,0.977638,70143.0
78130,0.903233,84426.0
77015,1.0135,57324.0
76177,0.851365,103990.0
77584,1.188011,116373.0
78654,0.88817,72669.0
77521,0.994434,76012.0
78249,0.80039,80851.0
79911,1.057818,108525.0
77385,0.530893,112798.0
78660,0.969789,109522.0
78610,1.010176,110417.0
78735,1.001964,126216.0
75033,0.924715,171640.0
76051,0.952743,111193.0
77338,0.986725,68808.0
77379,0.950946,110712.0
76065,1.000737,123664.0
76063,0.955839,113177.0
